id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
1812,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Sports,Solognac Men Green T-shirt
2322,Women,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Nike Womens Luck White T-shirt
57100,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Elle Women Dark Pink Top
11743,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Lee Men Green Polo Tshirts
40436,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Tonga Women Black & White Printed Top
6879,Women,Apparel,Topwear,Tops,Peach,Summer,2011.0,Casual,Forever New Women Peach Floral Lace Neckline Peach Top
20340,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Probase Men Printed Grey Tshirt
27213,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Check Blue Shirt
40018,Men,Apparel,Topwear,Tshirts,Black,Spring,2013.0,Casual,ADIDAS Men Black T-shirt
34219,Men,Apparel,Topwear,Tshirts,Sea Green,Summer,2013.0,Casual,Proline Sea Green Polo T-shirt
5188,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Linkin Park Men's Linking Black T-shirt
10418,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Tops
3451,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,ADIDAS Men's Delhi Daredevils Graphic White T-shirt
3967,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Jealous 21 Women Pink & Beige Long Top
24947,Girls,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Red Printed Top
6083,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Women's Halftone Print Pink T-shirt
11297,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Men Blue Custom Jeans
30605,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,Nike Men Classic Jersey Grey Track Pants
2558,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Casual,Domyos Women Trompette Track Pant
32585,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Only  Women Black Trousers
48097,Women,Apparel,Bottomwear,Trousers,Green,Winter,2011.0,Casual,French Connection Women Green Trousers
14657,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Probase Men Solid DK.Grey Trousers
27215,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Striped Blue Shorts
50956,Women,Apparel,Bottomwear,Jeans,Black,Summer,2013.0,Casual,Lee Women Black Jeans
4949,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Casual,Gini and Jony Boy's Kimon Blue Bermuda Kidswear
15631,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Winter,2014.0,Sports,Nike Men Navy Cricket Track Pants
30411,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Deni Yo Men Slim Fit Washed Blue Jeans
2579,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Sports,Domyos Women's Blue Short
4825,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,ADIDAS Men's Woven Lead White Track Pant
10018,Men,Apparel,Bottomwear,Shorts,Black,Fall,2012.0,Sports,Nike Men Black Three Quarter Track Pants
41961,Boys,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Raw Wash Navy Blue Jeans
44304,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Indian Terrain Men Grey Shorts
11349,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Chicago Fit Jeans
39797,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Peter England Men Black Formal Trousers
3542,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,ADIDAS Men's Black Short
27917,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Scullers For Her Brown Striped Trousers
48462,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,French Connection Men Blue Denim Shorts
13304,Women,Apparel,Bottomwear,Skirts,Red,Fall,2011.0,Casual,Gini and Jony Kids Girls Solid Red Skirts
42104,Men,Apparel,Bottomwear,Shorts,Navy Blue,Spring,2013.0,Casual,ADIDAS Men Navy Blue Shorts
28811,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans
27626,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Scullers Men Check Brown Cargo Shorts
12218,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Formal,Basics Men Solid Beige Trousers
51502,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Greenish Blue Jeans
49956,Men,Apparel,Bottomwear,Shorts,Black,Summer,2016.0,Casual,Hanes Men Black Panelled 3/4th Pants
37558,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Madagascar3 Girls Pink Shorts
32250,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Skirts
28627,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Longer Knit Black Shorts
11235,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Midrise Blue Jeans
32457,Men,Apparel,Bottomwear,Shorts,Black,Spring,2013.0,Sports,ADIDAS Men Black Shorts
9854,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Indian Terrain Men Laffer Black Trousers
31014,Men,Apparel,Bottomwear,Trousers,Black,Summer,2013.0,Formal,Arrow Men Black Trousers
16519,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Locomotive Men Washed Black Jeans
26822,Men,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,Highlander Men Olive Trousers
16520,Men,Apparel,Bottomwear,Jeans,Grey,Fall,2011.0,Casual,Locomotive Men Washed Grey Jeans
15339,Women,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Nike Women Solid Grey Shorts
15120,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Arrow Men Wooltouch Charcoal Trousers
16390,Men,Apparel,Bottomwear,Trousers,Olive,Spring,2013.0,Formal,Peter England Men Solid Olive Trouser
51498,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans
31459,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Football Black Shorts
51351,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans
5456,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2011.0,Sports,Nike Men's Basic Woven Med Blue Short
51507,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Indigo Blue Jeans
11241,Women,Apparel,Bottomwear,Jeans,Grey,Fall,2011.0,Casual,Flying Machine Women Veron Grey Jeans
16517,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans
46903,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans
50953,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Maxi Fit Jeans
8845,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2011.0,Casual,Scullers Men Scul Grey Trousers
34504,Women,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Formal,Van Heusen Woman Beige Trousers
29688,Men,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Indigo Nation Men Check White And Khaki Shorts
9950,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,ADIDAS Men M Rsp Black Shorts
3922,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Casual,Urban Yoga Men Bottom Grey Melange Yoga Pants
13251,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Palm Tree Kids Boy Solid Beige Trousers
58560,Women,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012.0,Casual,Puma Women Navy Blue Jeans
14936,Men,Apparel,Bottomwear,Shorts,Khaki,Fall,2011.0,Casual,Status Quo Men Solid Khaki Shorts
51352,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans
38941,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Blue Shorts
5789,Women,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Casual,Jealous 21 Women's Blue White Checkered Short
56846,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,John Players Men Blue Jeans
27020,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Jealous 21 Women Navy Blue Jeans
9345,Men,Apparel,Bottomwear,Shorts,Green,Fall,2011.0,Casual,Puma Men Checks Green Shorts
35436,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Doodle Girls Washed Blue Shorts
16518,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans
40126,Boys,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Gini and Jony Boys Boxer White Shorts
26999,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans
26465,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Puma Men Black Shorts
18976,Men,Apparel,Bottomwear,Track Pants,Red,Summer,2011.0,Casual,ADIDAS Originals Men Firebird Red Track Pants
57093,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Elle Women Blue Shorts
13672,Unisex,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Levis Kids Blue Solid Jean
13263,Women,Apparel,Bottomwear,Skirts,Pink,Fall,2011.0,Casual,Palm Tree Kids Girl Solid Pink Skirts
13264,Women,Apparel,Bottomwear,Skirts,Pink,Fall,2011.0,Casual,Palm Tree Kids Girls Solid Pink Skirts
23041,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men Navy Grey Trousers
14696,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Casual,Basics Men Olive Trousers
10751,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Men Breakline Grey Track Pants
39758,Boys,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Gini Jony Boys Brown Shorts
54334,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,Tokyo Talkies Women Blue Straight Skinny Fit Jeans
26805,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Arrow Men Black Flat Front Trousers
27902,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers For Her Women Black Trousers
18197,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Highlander Men Solid Navy Blue Trouser
16506,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans
17928,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Nike Men Casual Black Track Pant
26260,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Proline Men Grey Track Pants
44665,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Wills Lifestyle Women Brown Trousers
39385,Men,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Peter England Men Grey Jeans
18870,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Puma Women Grey Core Track Pants
57089,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012.0,Casual,Elle Women Blue Skirt
7783,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Urban Yoga Men Dhauti Black Track Pant
13302,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Beige Shorts
7432,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Sports,Proline Men Grey Sports Short SS11/VSSHT02 VG/PC/JR
32645,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Nike Men Knit Navy Blue Track Pants
16508,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans
38567,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Nike Men Black Reflective Shorts
10445,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Midrise Blue Jeans
7188,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Jealous 21 Women Supper Skinny Zipped Medium Blue Jeans
31166,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Washed Blue Denim Shorts
36841,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Spykar Women Renegade Navy Blue Jeans
30410,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Deni Yo Men Slim Fit Washed Blue Jeans
19573,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Track Pants
33147,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Jeans
4815,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,ADIDAS Men's AP ST Black White Shorts
50942,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Blue Jeans
7487,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,Nike Women Be Strong Black Track Pant
7884,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Proline Men Black Track Pants
42595,Boys,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,United Colors of Benetton Boys Grey Slim Fit Jeans
37208,Women,Apparel,Bottomwear,Skirts,Black,Fall,2012.0,Casual,United Colors of Benetton Women Black Skirt
34147,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Blue Denim Shorts
2106,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2010.0,Sports,ADIDAS Men's Chelsea Striped Black Shorts
18488,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Puma Men Stetchable Blue Jeans
42265,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans
7192,Women,Apparel,Bottomwear,Jeans,Brown,Fall,2011.0,Casual,Jealous 21 Women Brown Jeggings
1573,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2010.0,Sports,Kalenji Women Athletes Grey Track Pants
51604,Women,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012.0,Casual,Kraus Jeans Women Navy Blue Jeans
22607,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Sports,Nike Men Navy Blue Shorts
48395,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,French Connection Men Black Trousers
12765,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Spykar Women Washed Black Jeans
14625,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans
42261,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans
1799,Men,Apparel,Bottomwear,Track Pants,White,Summer,2011.0,Sports,Domyos Men Blue & White Tracksuit
37580,Girls,Apparel,Bottomwear,Shorts,Pink,Winter,2012.0,Casual,Madagascar 3 Girls Pink Shorts
24753,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,Spykar Women Blue Slim Fit Jeans
13259,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Palm Tree Kids Girl Washed Black Jeans
53751,Women,Apparel,Bottomwear,Track Pants,Mauve,Summer,2012.0,Casual,ADIDAS Women Mauve Track Pant
6536,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,Nike Men's Trophy Woven Black Short
57075,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Blue Jeans
30617,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Women Grey Track Pants
9079,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,ADIDAS Men Adna 3s Shrt Kn Black Shorts
13781,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Belmonte Men Solid Grey Trousers
21433,Women,Apparel,Bottomwear,Shorts,Blue,Winter,2012.0,Casual,Roxy Women Beach Brights Blue Shorts
14688,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Basics Men Beige Trousers
6525,Women,Apparel,Bottomwear,Shorts,Yellow,Summer,2011.0,Sports,Nike Women's Tempo yellow Short
11293,Men,Apparel,Bottomwear,Jeans,,Fall,2016.0,Casual,Wrangler Men Blue Texas Jeans
46743,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Black Track Pants
31338,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Washed Blue Jeans
32452,Men,Apparel,Bottomwear,Shorts,Black,Winter,2015.0,Sports,ADIDAS Men Black Shorts
28497,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Sports,Urban Yoga Men Grey Shorts
22644,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Sports,Nike Men Solid Navy Blue Shorts
12677,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Probase Men Check Grey Trousers
15632,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Women AS Regular DF Cotton Black Track Pants
7134,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Casual,Urban Yoga Men Bottom Navy Yoga Pants
13248,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Palm Tree Kids Boy Solid Brown Trousers
31110,Boys,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Gini and Jony Boys Washed Grey Jeans
48394,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,French Connection Men Black Trousers
34059,Boys,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Gini and Jony Boys Grey Shorts
15330,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Solid Black Shorts
11294,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013.0,Casual,Wrangler Men Blue Floyd Jeans
16058,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Casual,Highlander Men Solid Khaki Trouser
16072,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Highlander Men Solid Black Trouser
16507,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans
10654,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Doodle Girl Denim skirt with belt Blue Skirts
32567,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,ONLY Women Blue Jeans
6527,Men,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Sports,Nike Men's Woven White Short
10597,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Skinny Jack Blue Jeans
27919,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Scullers For Her Light Brown Trousers
16613,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Genesis Men Stripes Grey Trouser
38577,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Nike Men Breakline Navy Blue Track Pants
13782,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Belmonte Men Solid Black Trousers
26169,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Black Trousers
27610,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Scullers Men Grey Trousers
48099,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,French Connection Women Light Brown Trousers
2572,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011.0,Casual,Domyos Women Navy Blue Track Pants
40034,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Men Black Track Pants
24311,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,ADIDAS Men Black Shorts
16022,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Casual,Turtle Men Solid Khakhi Trouser
34252,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,2013.0,Sports,Proline Grey Melange Shorts
15121,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Arrow Men Autoflex Charcoal Trousers
11260,Women,Apparel,Bottomwear,Skirts,Green,Summer,2011.0,Casual,Palm Tree Kids Girl Sp Jace Sko Green Skirts
30606,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Sports,Nike Men Running Blue Shorts
48496,Women,Apparel,Bottomwear,Trousers,Black,Winter,2011.0,Casual,French Connection Women Black Trousers
5804,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Jealous 21 Women's Blue Jegging
32420,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,ADIDAS Men Black Shorts
23401,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Jeans
16612,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Genesis Men Stripes Navy Blue Trouser
45489,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2012.0,Casual,Fila Men Navy Blue Track Pants
16918,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans
30604,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Nike Men Classic Jersey Black Track Pants
8842,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2011.0,Casual,Scullers Men Scul Beige Trousers
41162,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Allen Solly Woman Black Trousers
27929,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Scullers For Her Brown Trousers
44931,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans
57215,Women,Apparel,Bottomwear,Shorts,Beige,Fall,2012.0,Casual,Kraus Jeans Women Beige Shorts
32456,Men,Apparel,Bottomwear,Track Pants,Black,Spring,2013.0,Sports,ADIDAS Men Black Track Pants
13855,Men,Apparel,Bottomwear,Trousers,Blue,Fall,2011.0,Formal,Indigo Nation Men Solid Blue Trousers
15645,Men,Apparel,Bottomwear,Shorts,Black,Winter,2014.0,Sports,Nike Black Dri-fit Cotton     Cricket  Shorts
8026,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Fila Men's Cont Pipping Cotton Lower Black White Track Pant
12678,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Probase Men Check Black Trousers
16071,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Highlander Men Solid Beige Trouser
41001,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony  Girls Woven Blue Shorts
41360,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2016.0,Casual,Wrangler Men Navy Blue Millard Jeans
30925,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Ethnic,Fabindia Women Printed Black Ghera Skirt
36741,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Men Aza Blue Jeans
27378,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Men Washed Blue Jeans
23453,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Deni Yo Men Black Washed Slim Fit Jeans
11339,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Chicago Fit Jeans
44646,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Formal,Arrow Woman Black Skirt
38993,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans
51396,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Myntra Men Navy Blue Check Shorts
11280,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Wrangler Men Black Texas Jeans
30927,Women,Apparel,Bottomwear,Skirts,Red,Summer,2012.0,Ethnic,Fabindia Women Red Ghera Crinkle Skirt
8950,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Casual,Indigo Nation Men ID Yarn Dyed Olive Trousers
27008,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Jealous 21 Women Washed Black Jeggings
16513,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans
3508,Men,Apparel,Bottomwear,Track Pants,White,Fall,2010.0,Sports,ADIDAS Men's White Black Tracksuit
7533,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,Nike Men's As T90 Black Short
26825,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Highlander Men Beige Trousers
7433,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2011.0,Casual,Proline Men Navy Shorts
48388,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue Jeans
27928,Women,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Scullers For Her Beige Trouser
26504,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2012.0,Casual,Arrow Sport Men Dark Navy Blue Trousers
13515,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Palm Tree Kids Girl Washed Blue Skirts
8841,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2011.0,Casual,Scullers Men Scul Cream Trousers
20913,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Jeans
37559,Girls,Apparel,Bottomwear,Shorts,Green,Summer,2012.0,Casual,Madagascar3 Girls Green Shorts
51360,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans
50954,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Jeans
27184,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Black Trousers
33271,Girls,Apparel,Bottomwear,Skirts,Red,Summer,2012.0,Casual,Gini and Jony Girls Red Skirt
41977,Boys,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Gini and Jony Boys Beach White Shorts
10021,Men,Apparel,Bottomwear,Shorts,White,Spring,2013.0,Sports,Nike Men As Woven Shor White Shorts
33306,Boys,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Gini and Jony Boys Washed Grey Jeans
